Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2733340,-,-,-,40.72,-74.01,-5,12,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Temperature,Wind Speed,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure
2021,1,2,0,40,0,0,0,4.1000000000000005,2,100,160.29,0.08,1011
2021,1,2,0,45,0,0,0,4.1000000000000005,2,100,159.82,0.08,1011
2021,1,2,0,50,0,0,0,4.1000000000000005,1.9000000000000001,100,159.3,0.08,1011
2021,1,2,0,55,0,0,0,4.1000000000000005,1.9000000000000001,100,158.75,0.08,1011
2021,1,2,1,0,0,0,0,4.1000000000000005,1.8,100,158.16,0.08,1011
2021,1,2,1,5,0,0,0,4.1000000000000005,1.7000000000000002,100,157.54,0.08,1010
2021,1,2,1,10,0,0,0,4.1000000000000005,1.6,100,156.88,0.08,1010
2021,1,2,1,15,0,0,0,4.2,1.5,99.58,156.20000000000002,0.08,1010
2021,1,2,1,20,0,0,0,4.2,1.4000000000000001,99.58,155.5,0.08,1010
2021,1,2,1,25,0,0,0,4.2,1.3,99.58,154.77,0.08,1010
2021,1,2,1,30,0,0,0,4.2,1.2000000000000002,99.58,154.01,0.08,1010
2021,1,2,1,35,0,0,0,4.2,1,100,153.24,0.08,1010
2021,1,2,1,40,0,0,0,4.3,0.9,100,152.45000000000002,0.08,1010
2021,1,2,1,45,0,0,0,4.3,0.8,100,151.65,0.08,1009
2021,1,2,1,50,0,0,0,4.3,0.7000000000000001,100,150.83,0.08,1009
2021,1,2,1,55,0,0,0,4.3,0.6000000000000001,100,150,0.08,1009
2021,1,2,2,0,0,0,0,4.3,0.5,100,149.15,0.08,1009
2021,1,2,2,5,0,0,0,4.3,0.5,100,148.3,0.08,1009
2021,1,2,2,10,0,0,0,4.3,0.6000000000000001,100,147.43,0.08,1009
2021,1,2,2,15,0,0,0,4.3,0.7000000000000001,100,146.56,0.08,1009
2021,1,2,2,20,0,0,0,4.4,0.8,99.69,145.67000000000002,0.08,1009
2021,1,2,2,25,0,0,0,4.4,0.9,99.69,144.78,0.08,1009
2021,1,2,2,30,0,0,0,4.4,0.9,99.59,143.88,0.08,1008
2021,1,2,2,35,0,0,0,4.4,1,99.84,142.98,0.08,1008
2021,1,2,2,40,0,0,0,4.4,1.1,99.84,142.07,0.08,1008
2021,1,2,2,45,0,0,0,4.4,1.2000000000000002,99.84,141.16,0.08,1008
2021,1,2,2,50,0,0,0,4.4,1.3,99.84,140.24,0.08,1008
2021,1,2,2,55,0,0,0,4.4,1.4000000000000001,99.84,139.31,0.08,1008
2021,1,2,3,0,0,0,0,4.4,1.4000000000000001,99.84,138.39000000000001,0.08,1008
2021,1,2,3,5,0,0,0,4.4,1.5,99.84,137.46,0.08,1008
2021,1,2,3,10,0,0,0,4.3,1.6,100,136.52,0.08,1007
2021,1,2,3,15,0,0,0,4.3,1.6,100,135.59,0.08,1007
2021,1,2,3,20,0,0,0,4.2,1.7000000000000002,100,134.65,0.08,1007
2021,1,2,3,25,0,0,0,4.2,1.8,100,133.71,0.08,1007
2021,1,2,3,30,0,0,0,4.1000000000000005,1.8,100,132.77,0.08,1007
2021,1,2,3,35,0,0,0,4.1000000000000005,1.9000000000000001,98.8,131.82,0.08,1007
2021,1,2,3,40,0,0,0,4.1000000000000005,2,98.8,130.88,0.08,1007
2021,1,2,3,45,0,0,0,4,2,99.5,129.93,0.08,1007
2021,1,2,3,50,0,0,0,4,2.1,99.5,128.99,0.08,1007
2021,1,2,3,55,0,0,0,3.9000000000000004,2.2,100,128.04,0.08,1007
2021,1,2,4,0,0,0,0,3.9000000000000004,2.2,100,127.09,0.08,1006
2021,1,2,4,5,0,0,0,3.9000000000000004,2.3000000000000003,100,126.15,0.08,1006
2021,1,2,4,10,0,0,0,3.9000000000000004,2.4000000000000004,100,125.2,0.08,1006
2021,1,2,4,15,0,0,0,3.9000000000000004,2.5,100,124.25,0.08,1006
2021,1,2,4,20,0,0,0,3.9000000000000004,2.6,100,123.3,0.08,1006
2021,1,2,4,25,0,0,0,3.9000000000000004,2.8000000000000003,100,122.36,0.08,1006
2021,1,2,4,30,0,0,0,3.9000000000000004,2.9000000000000004,100,121.41,0.08,1006
2021,1,2,4,35,0,0,0,3.9000000000000004,3,98.64,120.47,0.08,1006
2021,1,2,4,40,0,0,0,3.9000000000000004,3.1,98.64,119.53,0.08,1006
2021,1,2,4,45,0,0,0,3.9000000000000004,3.2,98.64,118.59,0.08,1006
2021,1,2,4,50,0,0,0,3.9000000000000004,3.3000000000000003,98.64,117.65,0.08,1006
2021,1,2,4,55,0,0,0,3.9000000000000004,3.4000000000000004,98.64,116.71000000000001,0.08,1006
2021,1,2,5,0,0,0,0,3.9000000000000004,3.5,98.64,115.77,0.08,1006
2021,1,2,5,5,0,0,0,3.9000000000000004,3.6,98.64,114.83,0.08,1006
2021,1,2,5,10,0,0,0,3.9000000000000004,3.6,98.64,113.9,0.08,1006
2021,1,2,5,15,0,0,0,3.9000000000000004,3.7,98.64,112.97,0.08,1006
2021,1,2,5,20,0,0,0,3.9000000000000004,3.8000000000000003,98.64,112.04,0.08,1006
2021,1,2,5,25,0,0,0,3.9000000000000004,3.9000000000000004,98.64,111.12,0.08,1006
2021,1,2,5,30,0,0,0,4,3.9000000000000004,97.95,110.19,0.08,1006
2021,1,2,5,35,0,0,0,4,4,97,109.27,0.08,1006
2021,1,2,5,40,0,0,0,4,4.1000000000000005,97,108.36,0.08,1006
2021,1,2,5,45,0,0,0,4,4.2,97,107.44,0.08,1006
2021,1,2,5,50,0,0,0,4,4.2,97,106.53,0.08,1006
2021,1,2,5,55,0,0,0,4,4.3,97,105.62,0.08,1006
2021,1,2,6,0,0,0,0,4,4.4,97,104.72,0.08,1006
2021,1,2,6,5,0,0,0,4,4.3,97,103.82000000000001,0.08,1006
2021,1,2,6,10,0,0,0,4,4.3,97,102.92,0.08,1006
2021,1,2,6,15,0,0,0,3.9000000000000004,4.2,97.68,102.03,0.08,1006
2021,1,2,6,20,0,0,0,3.9000000000000004,4.2,97.68,101.14,0.08,1006
2021,1,2,6,25,0,0,0,3.9000000000000004,4.2,97.68,100.26,0.08,1006
2021,1,2,6,30,0,0,0,3.9000000000000004,4.1000000000000005,97.68,99.38,0.08,1006
2021,1,2,6,35,0,0,0,3.9000000000000004,4.1000000000000005,95.66,98.5,0.08,1006
2021,1,2,6,40,0,0,0,3.8000000000000003,4,96.34,97.63,0.08,1006
2021,1,2,6,45,0,0,0,3.8000000000000003,4,96.34,96.77,0.08,1006
2021,1,2,6,50,0,0,0,3.8000000000000003,3.9000000000000004,96.34,95.91,0.08,1006
2021,1,2,6,55,0,0,0,3.8000000000000003,3.9000000000000004,96.34,95.05,0.08,1006
2021,1,2,7,0,0,0,0,3.8000000000000003,3.8000000000000003,96.34,94.2,0.08,1006
2021,1,2,7,5,0,0,0,3.8000000000000003,3.9000000000000004,96.34,93.36,0.08,1006
2021,1,2,7,10,0,0,0,3.9000000000000004,3.9000000000000004,95.76,92.53,0.08,1007
2021,1,2,7,15,0,0,0,3.9000000000000004,4,95.76,91.7,0.08,1007
2021,1,2,7,20,0,0,0,4,4,95.09,90.87,0.08,1007
2021,1,2,7,25,0,0,0,4,4.1000000000000005,95.09,89.55,0.08,1007
2021,1,2,7,30,4,4,0,4.1000000000000005,4.1000000000000005,94.42,88.85000000000001,0.08,1007
2021,1,2,7,35,9,9,0,4.1000000000000005,4.2,95.8,88.12,0.08,1007
2021,1,2,7,40,14,14,0,4.2,4.2,95.13,87.38,0.08,1007
2021,1,2,7,45,15,15,0,4.2,4.3,95.13,86.63,0.08,1007
2021,1,2,7,50,13,13,0,4.3,4.3,94.46000000000001,85.88,0.08,1007
2021,1,2,7,55,20,20,0,4.3,4.4,94.46000000000001,85.13,0.08,1007
2021,1,2,8,0,20,20,0,4.4,4.4,93.81,84.39,0.08,1007
2021,1,2,8,5,18,18,0,4.5,4.4,93.15,83.65,0.08,1007
2021,1,2,8,10,33,33,0,4.6000000000000005,4.4,92.51,82.91,0.08,1007
2021,1,2,8,15,107,34,538,4.6000000000000005,4.4,92.51,82.18,0.08,1007
2021,1,2,8,20,119,36,562,4.7,4.4,91.86,81.46000000000001,0.08,1007
2021,1,2,8,25,131,37,585,4.800000000000001,4.4,91.22,80.75,0.08,1007
2021,1,2,8,30,144,39,609,4.9,4.5,90.59,80.05,0.08,1007
2021,1,2,8,35,82,81,3,5,4.5,93.95,79.36,0.08,1007
2021,1,2,8,40,169,42,645,5.1000000000000005,4.5,93.3,78.68,0.08,1007
2021,1,2,8,45,181,44,662,5.2,4.5,92.65,78,0.08,1007
2021,1,2,8,50,193,45,677,5.300000000000001,4.5,92.01,77.34,0.08,1007
2021,1,2,8,55,205,46,692,5.4,4.5,91.38,76.69,0.08,1007
2021,1,2,9,0,217,47,705,5.4,4.5,91.47,76.05,0.08,1008
2021,1,2,9,5,229,48,718,5.5,4.5,90.84,75.42,0.08,1008
2021,1,2,9,10,240,49,729,5.6000000000000005,4.5,90.21000000000001,74.81,0.08,1008
2021,1,2,9,15,252,50,740,5.7,4.5,89.59,74.21000000000001,0.08,1008
2021,1,2,9,20,263,51,750,5.800000000000001,4.5,88.97,73.62,0.08,1008
2021,1,2,9,25,274,52,760,5.9,4.5,88.36,73.04,0.08,1008
2021,1,2,9,30,285,53,769,6,4.5,87.75,72.48,0.08,1008
2021,1,2,9,35,294,56,766,6,4.6000000000000005,90.02,71.93,0.08,1008
2021,1,2,9,40,304,57,775,6.1000000000000005,4.6000000000000005,89.4,71.39,0.08,1008
2021,1,2,9,45,314,58,782,6.2,4.6000000000000005,88.78,70.87,0.08,1008
2021,1,2,9,50,324,58,789,6.300000000000001,4.6000000000000005,88.18,70.37,0.08,1008
2021,1,2,9,55,333,59,796,6.4,4.6000000000000005,87.57000000000001,69.88,0.08,1008
2021,1,2,10,0,342,60,803,6.5,4.6000000000000005,86.97,69.4,0.08,1008
2021,1,2,10,5,264,194,196,6.5,4.6000000000000005,86.97,68.94,0.08,1008
2021,1,2,10,10,219,203,43,6.6000000000000005,4.6000000000000005,86.38,68.5,0.08,1008
2021,1,2,10,15,212,200,33,6.7,4.7,85.79,68.08,0.08,1008
2021,1,2,10,20,279,208,186,6.7,4.7,85.79,67.67,0.08,1008
2021,1,2,10,25,383,63,829,6.800000000000001,4.7,85.2,67.28,0.08,1008
2021,1,2,10,30,390,63,833,6.800000000000001,4.7,85.2,66.91,0.08,1008
2021,1,2,10,35,396,65,831,6.9,4.7,84.45,66.55,0.08,1008
2021,1,2,10,40,402,66,835,7,4.800000000000001,83.88,66.22,0.08,1008
2021,1,2,10,45,407,66,835,7,4.800000000000001,83.88,65.9,0.08,1008
2021,1,2,10,50,412,66,838,7.1000000000000005,4.800000000000001,83.31,65.6,0.08,1008
2021,1,2,10,55,418,67,841,7.1000000000000005,4.800000000000001,83.31,65.32000000000001,0.08,1008
2021,1,2,11,0,327,221,251,7.2,4.9,82.74,65.06,0.08,1008
2021,1,2,11,5,276,243,77,7.2,4.9,82.74,64.82000000000001,0.08,1008
2021,1,2,11,10,277,245,75,7.300000000000001,4.9,82.18,64.6,0.08,1008
2021,1,2,11,15,282,247,80,7.300000000000001,4.9,82.18,64.4,0.08,1008
2021,1,2,11,20,238,224,31,7.300000000000001,4.9,82.18,64.22,0.08,1008
2021,1,2,11,25,187,183,8,7.4,5,81.62,64.06,0.08,1008
2021,1,2,11,30,144,144,1,7.4,5,81.62,63.93,0.08,1008
2021,1,2,11,35,202,194,17,7.4,5,78.99,63.81,0.08,1008
2021,1,2,11,40,292,254,87,7.5,5,78.46000000000001,63.71,0.08,1008
2021,1,2,11,45,310,255,123,7.5,5,78.46000000000001,63.64,0.08,1008
2021,1,2,11,50,355,228,286,7.5,5,78.46000000000001,63.58,0.08,1008
2021,1,2,11,55,340,241,222,7.6000000000000005,5.1000000000000005,77.92,63.550000000000004,0.08,1008
2021,1,2,12,0,365,220,326,7.6000000000000005,5.1000000000000005,77.92,63.54,0.08,1008
2021,1,2,12,5,323,253,158,7.6000000000000005,5.1000000000000005,77.92,63.54,0.08,1008
2021,1,2,12,10,348,233,258,7.6000000000000005,5.1000000000000005,77.92,63.58,0.08,1008
2021,1,2,12,15,329,248,181,7.6000000000000005,5.1000000000000005,77.92,63.63,0.08,1008
2021,1,2,12,20,448,68,858,7.6000000000000005,5.1000000000000005,77.92,63.7,0.08,1008
2021,1,2,12,25,447,68,857,7.6000000000000005,5.1000000000000005,78,63.79,0.08,1009
2021,1,2,12,30,446,68,860,7.6000000000000005,5.1000000000000005,78,63.910000000000004,0.08,1009
2021,1,2,12,35,445,65,868,7.6000000000000005,5.1000000000000005,74.85000000000001,64.04,0.08,1009
2021,1,2,12,40,442,65,867,7.6000000000000005,5.1000000000000005,74.85000000000001,64.2,0.08,1009
2021,1,2,12,45,439,65,865,7.6000000000000005,5.1000000000000005,74.85000000000001,64.38,0.08,1009
2021,1,2,12,50,435,65,863,7.6000000000000005,5.1000000000000005,74.85000000000001,64.57000000000001,0.08,1009
2021,1,2,12,55,339,216,291,7.6000000000000005,5.1000000000000005,74.85000000000001,64.79,0.08,1009
2021,1,2,13,0,184,180,9,7.7,5.1000000000000005,74.35000000000001,65.03,0.08,1009
2021,1,2,13,5,118,118,0,7.6000000000000005,5,74.85000000000001,65.29,0.08,1009
2021,1,2,13,10,191,185,15,7.6000000000000005,5,74.85000000000001,65.56,0.08,1009
2021,1,2,13,15,217,207,24,7.6000000000000005,5,74.85000000000001,65.86,0.08,1009
2021,1,2,13,20,281,232,120,7.5,5,75.37,66.17,0.08,1009
2021,1,2,13,25,307,209,246,7.5,4.9,75.44,66.51,0.08,1010
2021,1,2,13,30,326,189,348,7.5,4.9,75.44,66.86,0.08,1010
2021,1,2,13,35,312,191,312,7.5,4.9,73.64,67.23,0.08,1010
2021,1,2,13,40,382,59,848,7.4,4.9,74.14,67.62,0.08,1010
2021,1,2,13,45,374,58,843,7.4,4.9,74.14,68.02,0.08,1010
2021,1,2,13,50,368,58,843,7.4,4.800000000000001,74.14,68.44,0.08,1010
2021,1,2,13,55,359,57,838,7.300000000000001,4.800000000000001,74.65,68.88,0.08,1010
2021,1,2,14,0,350,57,832,7.300000000000001,4.800000000000001,74.65,69.34,0.08,1010
2021,1,2,14,5,341,56,826,7.2,4.7,75.23,69.81,0.08,1011
2021,1,2,14,10,332,56,819,7.2,4.7,75.23,70.3,0.08,1011
2021,1,2,14,15,324,55,818,7.1000000000000005,4.7,75.75,70.8,0.08,1011
2021,1,2,14,20,314,54,810,7,4.6000000000000005,76.27,71.32000000000001,0.08,1011
2021,1,2,14,25,304,54,802,6.9,4.6000000000000005,76.79,71.85000000000001,0.08,1011
2021,1,2,14,30,293,53,794,6.9,4.5,76.79,72.4,0.08,1011
2021,1,2,14,35,283,50,796,6.800000000000001,4.5,75.68,72.96000000000001,0.08,1011
2021,1,2,14,40,272,49,787,6.7,4.5,76.2,73.53,0.08,1011
2021,1,2,14,45,262,48,783,6.7,4.4,76.28,74.12,0.08,1012
2021,1,2,14,50,251,47,772,6.6000000000000005,4.4,76.81,74.72,0.08,1012
2021,1,2,14,55,239,46,761,6.5,4.3,77.33,75.34,0.08,1012
2021,1,2,15,0,227,45,749,6.4,4.3,77.87,75.96000000000001,0.08,1012
2021,1,2,15,5,215,44,736,6.300000000000001,4.2,78.4,76.60000000000001,0.08,1012
2021,1,2,15,10,203,43,722,6.2,4.2,78.95,77.25,0.08,1012
2021,1,2,15,15,190,42,707,6,4.2,80.04,77.91,0.08,1012
2021,1,2,15,20,178,41,691,5.9,4.1000000000000005,80.68,78.58,0.08,1013
2021,1,2,15,25,165,39,674,5.800000000000001,4.1000000000000005,81.23,79.26,0.08,1013
2021,1,2,15,30,152,38,655,5.6000000000000005,4,82.36,79.95,0.08,1013
2021,1,2,15,35,140,36,642,5.5,4,79.69,80.65,0.08,1013
2021,1,2,15,40,127,34,620,5.4,4,80.24,81.36,0.08,1013
2021,1,2,15,45,115,32,596,5.2,3.9000000000000004,81.36,82.08,0.08,1013
2021,1,2,15,50,103,31,578,5.1000000000000005,3.9000000000000004,81.93,82.81,0.08,1013
2021,1,2,15,55,73,58,132,4.9,3.8000000000000003,83.08,83.54,0.08,1013
2021,1,2,16,0,79,27,519,4.800000000000001,3.8000000000000003,83.74,84.28,0.08,1014
2021,1,2,16,5,45,43,19,4.7,3.8000000000000003,84.33,85.03,0.08,1014
2021,1,2,16,10,38,37,14,4.6000000000000005,3.7,84.92,85.77,0.08,1014
2021,1,2,16,15,33,32,14,4.5,3.7,85.51,86.52,0.08,1014
2021,1,2,16,20,24,24,7,4.4,3.7,86.11,87.27,0.08,1014
2021,1,2,16,25,16,16,3,4.3,3.7,86.71000000000001,88.02,0.08,1014
2021,1,2,16,30,8,8,1,4.2,3.7,87.32000000000001,88.75,0.08,1014
2021,1,2,16,35,0,0,0,4.1000000000000005,3.6,84.25,89.45,0.08,1014
2021,1,2,16,40,0,0,0,4,3.6,84.85000000000001,90.14,0.08,1014
2021,1,2,16,45,0,0,0,3.9000000000000004,3.6,85.53,91.58,0.08,1015
2021,1,2,16,50,0,0,0,3.8000000000000003,3.6,86.13,92.41,0.08,1015
2021,1,2,16,55,0,0,0,3.7,3.5,86.74,93.24,0.08,1015
2021,1,2,17,0,0,0,0,3.6,3.5,87.35000000000001,94.09,0.08,1015
2021,1,2,17,5,0,0,0,3.5,3.5,87.97,94.93,0.08,1015
2021,1,2,17,10,0,0,0,3.4000000000000004,3.5,88.59,95.79,0.08,1015
2021,1,2,17,15,0,0,0,3.3000000000000003,3.4000000000000004,89.21000000000001,96.65,0.08,1015
2021,1,2,17,20,0,0,0,3.2,3.4000000000000004,89.84,97.51,0.08,1015
2021,1,2,17,25,0,0,0,3.1,3.4000000000000004,90.48,98.38,0.08,1015
2021,1,2,17,30,0,0,0,3.1,3.3000000000000003,90.57000000000001,99.25,0.08,1016
2021,1,2,17,35,0,0,0,3,3.3000000000000003,87.85000000000001,100.13,0.08,1016
2021,1,2,17,40,0,0,0,2.9000000000000004,3.3000000000000003,88.47,101.01,0.08,1016
2021,1,2,17,45,0,0,0,2.8000000000000003,3.3000000000000003,89.10000000000001,101.9,0.08,1016
2021,1,2,17,50,0,0,0,2.7,3.2,89.74,102.79,0.08,1016
2021,1,2,17,55,0,0,0,2.6,3.2,90.37,103.69,0.08,1016
2021,1,2,18,0,0,0,0,2.6,3.2,90.37,104.59,0.08,1016
2021,1,2,18,5,0,0,0,2.5,3.1,91.02,105.49000000000001,0.08,1016
2021,1,2,18,10,0,0,0,2.4000000000000004,3.1,91.67,106.4,0.08,1016
2021,1,2,18,15,0,0,0,2.3000000000000003,3.1,92.32000000000001,107.31,0.08,1016
2021,1,2,18,20,0,0,0,2.2,3.1,92.98,108.23,0.08,1016
2021,1,2,18,25,0,0,0,2.1,3,93.64,109.14,0.08,1016
2021,1,2,18,30,0,0,0,2.1,3,93.64,110.06,0.08,1016
2021,1,2,18,35,0,0,0,2,3,90.82000000000001,110.99000000000001,0.08,1017
2021,1,2,18,40,0,0,0,1.9000000000000001,3,91.47,111.91,0.08,1017
2021,1,2,18,45,0,0,0,1.8,2.9000000000000004,92.12,112.84,0.08,1017
2021,1,2,18,50,0,0,0,1.7000000000000002,2.9000000000000004,92.79,113.77,0.08,1017
2021,1,2,18,55,0,0,0,1.6,2.9000000000000004,93.45,114.7,0.08,1017
2021,1,2,19,0,0,0,0,1.6,2.9000000000000004,93.45,115.64,0.08,1017
2021,1,2,19,5,0,0,0,1.5,2.9000000000000004,94.12,116.57000000000001,0.08,1017
2021,1,2,19,10,0,0,0,1.4000000000000001,2.8000000000000003,94.8,117.51,0.08,1017
2021,1,2,19,15,0,0,0,1.4000000000000001,2.8000000000000003,94.8,118.45,0.08,1017
2021,1,2,19,20,0,0,0,1.3,2.8000000000000003,95.48,119.39,0.08,1017
2021,1,2,19,25,0,0,0,1.3,2.8000000000000003,95.48,120.33,0.08,1017
2021,1,2,19,30,0,0,0,1.2000000000000002,2.8000000000000003,96.17,121.28,0.08,1017
2021,1,2,19,35,0,0,0,1.2000000000000002,2.7,93.11,122.22,0.08,1017
2021,1,2,19,40,0,0,0,1.1,2.7,93.78,123.17,0.08,1017
2021,1,2,19,45,0,0,0,1.1,2.7,93.78,124.11,0.08,1017
2021,1,2,19,50,0,0,0,1,2.7,94.45,125.06,0.08,1017
2021,1,2,19,55,0,0,0,1,2.7,94.45,126.01,0.08,1017
2021,1,2,20,0,0,0,0,0.9,2.6,95.13,126.95,0.08,1017
2021,1,2,20,5,0,0,0,0.9,2.6,95.23,127.9,0.08,1018
2021,1,2,20,10,0,0,0,0.9,2.6,95.23,128.85,0.08,1018
2021,1,2,20,15,0,0,0,0.8,2.6,95.92,129.79,0.08,1018
2021,1,2,20,20,0,0,0,0.8,2.6,95.92,130.74,0.08,1018
2021,1,2,20,25,0,0,0,0.8,2.6,95.92,131.68,0.08,1018
2021,1,2,20,30,0,0,0,0.8,2.6,95.92,132.63,0.08,1018
2021,1,2,20,35,0,0,0,0.7000000000000001,2.5,94.10000000000001,133.57,0.08,1018
2021,1,2,20,40,0,0,0,0.7000000000000001,2.5,94.10000000000001,134.51,0.08,1018
2021,1,2,20,45,0,0,0,0.7000000000000001,2.5,94.10000000000001,135.45,0.08,1018
2021,1,2,20,50,0,0,0,0.7000000000000001,2.5,94.10000000000001,136.38,0.08,1018
2021,1,2,20,55,0,0,0,0.6000000000000001,2.5,94.78,137.31,0.08,1018
2021,1,2,21,0,0,0,0,0.6000000000000001,2.5,94.78,138.24,0.08,1018
2021,1,2,21,5,0,0,0,0.6000000000000001,2.5,94.78,139.17000000000002,0.08,1018
2021,1,2,21,10,0,0,0,0.6000000000000001,2.5,94.78,140.09,0.08,1018
2021,1,2,21,15,0,0,0,0.6000000000000001,2.5,94.78,141.01,0.08,1018
2021,1,2,21,20,0,0,0,0.6000000000000001,2.5,94.88,141.93,0.08,1019
2021,1,2,21,25,0,0,0,0.6000000000000001,2.5,94.88,142.84,0.08,1019
2021,1,2,21,30,0,0,0,0.6000000000000001,2.5,94.88,143.74,0.08,1019
2021,1,2,21,35,0,0,0,0.5,2.5,93.67,144.64000000000001,0.08,1019
2021,1,2,21,40,0,0,0,0.5,2.5,93.67,145.53,0.08,1019
2021,1,2,21,45,0,0,0,0.5,2.5,93.67,146.41,0.08,1019
2021,1,2,21,50,0,0,0,0.5,2.5,93.67,147.29,0.08,1019
2021,1,2,21,55,0,0,0,0.5,2.5,93.67,148.15,0.08,1019
2021,1,2,22,0,0,0,0,0.5,2.5,93.67,149.01,0.08,1019
2021,1,2,22,5,0,0,0,0.5,2.5,93.67,149.85,0.08,1019
2021,1,2,22,10,0,0,0,0.5,2.5,93.67,150.68,0.08,1019
2021,1,2,22,15,0,0,0,0.4,2.5,94.35000000000001,151.5,0.08,1019
2021,1,2,22,20,0,0,0,0.4,2.5,94.35000000000001,152.31,0.08,1019
2021,1,2,22,25,0,0,0,0.4,2.5,94.35000000000001,153.1,0.08,1019
2021,1,2,22,30,0,0,0,0.30000000000000004,2.5,95.03,153.87,0.08,1019
2021,1,2,22,35,0,0,0,0.30000000000000004,2.5,92.73,154.62,0.08,1019
2021,1,2,22,40,0,0,0,0.30000000000000004,2.5,92.73,155.35,0.08,1019
2021,1,2,22,45,0,0,0,0.30000000000000004,2.5,92.73,156.06,0.08,1019
2021,1,2,22,50,0,0,0,0.2,2.5,93.41,156.74,0.08,1019
2021,1,2,22,55,0,0,0,0.2,2.5,93.41,157.4,0.08,1019
2021,1,2,23,0,0,0,0,0.2,2.5,93.41,158.02,0.08,1019
2021,1,2,23,5,0,0,0,0.2,2.5,93.41,158.61,0.08,1019
2021,1,2,23,10,0,0,0,0.1,2.5,94.09,159.17000000000002,0.08,1019
2021,1,2,23,15,0,0,0,0.1,2.5,94.09,159.68,0.08,1019
2021,1,2,23,20,0,0,0,0.1,2.5,94.09,160.16,0.08,1019
2021,1,2,23,25,0,0,0,0.1,2.5,94.09,160.59,0.08,1019
2021,1,2,23,30,0,0,0,0,2.5,94.77,160.97,0.08,1019
2021,1,2,23,35,0,0,0,0,2.5,92.8,161.29,0.08,1019
2021,1,2,23,40,0,0,0,0,2.5,92.8,161.57,0.08,1019
2021,1,2,23,45,0,0,0,0,2.5,92.8,161.79,0.08,1019
2021,1,2,23,50,0,0,0,-0.1,2.5,93.48,161.94,0.08,1019
2021,1,2,23,55,0,0,0,-0.1,2.5,93.48,162.04,0.08,1019
2021,1,3,0,0,0,0,0,-0.1,2.6,93.48,162.08,0.08,1019
2021,1,3,0,5,0,0,0,-0.1,2.6,93.48,162.05,0.08,1019
2021,1,3,0,10,0,0,0,-0.1,2.6,93.48,161.97,0.08,1019
2021,1,3,0,15,0,0,0,-0.1,2.6,93.48,161.82,0.08,1019
2021,1,3,0,20,0,0,0,-0.1,2.7,93.48,161.61,0.08,1019
2021,1,3,0,25,0,0,0,-0.1,2.7,93.38,161.35,0.08,1018
2021,1,3,0,30,0,0,0,0,2.7,92.71000000000001,161.03,0.08,1018
2021,1,3,0,35,0,0,0,0,2.7,92.74,160.66,0.08,1018
2021,1,3,0,40,0,0,0,0,2.8000000000000003,92.74,160.24,0.08,1018
2021,1,3,0,45,0,0,0,0,2.8000000000000003,92.74,159.78,0.08,1018
2021,1,3,0,50,0,0,0,0,2.8000000000000003,92.74,159.27,0.08,1018
2021,1,3,0,55,0,0,0,0,2.8000000000000003,92.74,158.72,0.08,1018
2021,1,3,1,0,0,0,0,0,2.8000000000000003,92.74,158.14000000000001,0.08,1018
2021,1,3,1,5,0,0,0,0,2.8000000000000003,92.74,157.52,0.08,1018
2021,1,3,1,10,0,0,0,0,2.8000000000000003,92.74,156.87,0.08,1018
2021,1,3,1,15,0,0,0,0,2.8000000000000003,92.74,156.19,0.08,1018
2021,1,3,1,20,0,0,0,0.1,2.8000000000000003,92.07000000000001,155.49,0.08,1018
2021,1,3,1,25,0,0,0,0.1,2.8000000000000003,92.07000000000001,154.76,0.08,1018
2021,1,3,1,30,0,0,0,0.1,2.8000000000000003,92.07000000000001,154.01,0.08,1018
2021,1,3,1,35,0,0,0,0.1,2.8000000000000003,92.58,153.24,0.08,1018
2021,1,3,1,40,0,0,0,0.1,2.8000000000000003,92.58,152.46,0.08,1018
2021,1,3,1,45,0,0,0,0.1,2.8000000000000003,92.58,151.66,0.08,1018
2021,1,3,1,50,0,0,0,0.1,2.8000000000000003,92.58,150.84,0.08,1018
2021,1,3,1,55,0,0,0,0.1,2.8000000000000003,92.58,150.01,0.08,1018
